Time,Extension,Force,Strain 1
"332.92200","19.72531","22723.49219","26.6772"
"332.93200","19.72618","22725.22656","26.6772"
"332.94200","19.72700","22727.08203","26.6786"
"332.95200","19.72775","22727.84766","26.6786"
"332.96200","19.72862","22727.35156","26.6786"
"332.97200","19.72950","22726.20312","26.6786"
"332.98200","19.73031","22724.98242","26.6786"
"332.99200","19.73106","22723.97656","26.6786"
"333.00200","19.73175","22722.68164","26.6786"
"333.01200","19.73250","22720.66406","26.6786"
"333.02200","19.73325","22717.65039","26.6786"
"333.03200","19.73412","22714.26953","26.6786"
"333.04200","19.73506","22711.48633","26.6786"
"333.05200","19.73606","22710.31836","26.6786"
"333.06200","19.73712","22711.12891","26.6786"
"333.07200","19.73800","22713.55469","26.6786"
"333.08200","19.73875","22716.32617","26.6786"
"333.09200","19.73950","22717.91992","26.6786"
"333.10200","19.74037","22717.77148","26.6786"
"333.11200","19.74118","22716.31250","26.6786"
"333.12200","19.74206","22714.42188","26.6786"
"333.13200","19.74281","22712.60547","26.6786"
"333.14200","19.74356","22710.88086","26.6786"
"333.15200","19.74431","22708.77539","26.6786"
"333.16200","19.74512","22706.08594","26.6799"
"333.17200","19.74594","22703.32031","26.6799"
"333.18200","19.74687","22701.07812","26.6799"
"333.19200","19.74787","22699.97852","26.6799"
"333.20200","19.74881","22700.53125","26.6799"
"333.21200","19.74968","22702.15234","26.6812"
"333.22200","19.75037","22703.76758","26.6812"
"333.23200","19.75112","22704.03906","26.6812"
"333.24200","19.75193","22702.54102","26.6825"
"333.25200","19.75275","22699.93164","26.6825"
"333.26200","19.75368","22697.41992","26.6825"
"333.27200","19.75450","22695.87305","26.6825"
"333.28200","19.75531","22694.95312","26.6825"
"333.29200","19.75600","22694.01367","26.6825"
"333.30200","19.75675","22692.37891","26.6825"
"333.31200","19.75756","22690.14648","26.6825"
"333.32200","19.75837","22687.80078","26.6838"
"333.33200","19.75931","22685.89062","26.6825"
"333.34200","19.76031","22685.00586","26.6838"
"333.35200","19.76118","22685.53320","26.6838"
"333.36200","19.76200","22686.90820","26.6838"
"333.37200","19.76275","22687.91016","26.6838"
"333.38200","19.76356","22687.81055","26.6838"
"333.39200","19.76443","22686.80859","26.6838"
"333.40200","19.76531","22685.44727","26.6838"
"333.41200","19.76612","22684.42773","26.6838"
"333.42200","19.76687","22683.59180","26.6825"
"333.43200","19.76756","22682.40820","26.6825"
"333.44200","19.76831","22680.36523","26.6825"
"333.45200","19.76912","22677.65039","26.6825"
"333.46200","19.77000","22674.82031","26.6825"
"333.47200","19.77094","22672.59570","26.6825"
"333.48200","19.77193","22671.74023","26.6825"
"333.49200","19.77287","22672.53516","26.6838"
"333.50200","19.77375","22674.67578","26.6838"
"333.51200","19.77449","22676.73438","26.6838"
"333.52200","19.77525","22677.28516","26.6825"
"333.53200","19.77600","22676.23633","26.6825"
"333.54200","19.77687","22674.27148","26.6838"
"333.55200","19.77774","22672.21875","26.6825"
"333.56200","19.77850","22670.60547","26.6825"
"333.57200","19.77925","22669.26953","26.6825"
"333.58200","19.78006","22667.80469","26.6838"
"333.59200","19.78087","22665.94727","26.6838"
"333.60200","19.78175","22663.93359","26.6838"
"333.61200","19.78268","22662.39453","26.6825"
"333.62200","19.78369","22661.88867","26.6825"
"333.63200","19.78462","22662.83594","26.6838"
"333.64200","19.78543","22664.76953","26.6838"
"333.65200","19.78618","22666.42383","26.6838"
"333.66200","19.78694","22666.49219","26.6851"
"333.67200","19.78775","22664.90234","26.6851"
"333.68200","19.78862","22662.61914","26.6851"
"333.69200","19.78956","22660.41406","26.6864"
"333.70200","19.79037","22658.81055","26.6864"
"333.71200","19.79118","22657.82422","26.6864"
"333.72200","19.79193","22656.79297","26.6864"
"333.73200","19.79275","22655.16602","26.6864"
"333.74200","19.79356","22653.31836","26.6864"
"333.75200","19.79437","22651.44336","26.6864"
"333.76200","19.79531","22649.95508","26.6851"
"333.77200","19.79625","22649.36328","26.6864"
"333.78200","19.79706","22649.71484","26.6864"
"333.79200","19.79781","22650.16602","26.6864"
"333.80200","19.79856","22649.65039","26.6864"
"333.81200","19.79937","22647.96484","26.6864"
"333.82200","19.80025","22645.74414","26.6864"
"333.83200","19.80118","22643.89062","26.6877"
"333.84200","19.80200","22642.99414","26.6877"
"333.85200","19.80275","22642.58594","26.6877"
"333.86200","19.80343","22641.84570","26.6877"
"333.87200","19.80419","22640.30273","26.6890"
"333.88200","19.80499","22637.98438","26.6890"
"333.89200","19.80587","22635.32227","26.6890"
"333.90200","19.80681","22633.26562","26.6890"
"333.91200","19.80781","22632.42383","26.6890"
"333.92200","19.80868","22633.06250","26.6890"
"333.93200","19.80956","22634.69922","26.6890"
"333.94200","19.81031","22636.16406","26.6890"
"333.95200","19.81106","22636.56055","26.6904"
"333.96200","19.81187","22635.64844","26.6890"
"333.97200","19.81275","22634.08398","26.6904"
"333.98200","19.81362","22632.67578","26.6904"
"333.99200","19.81437","22631.59375","26.6904"
"334.00200","19.81512","22630.32812","26.6904"
"334.01200","19.81587","22628.70508","26.6904"
"334.02200","19.81675","22626.73242","26.6917"
"334.03200","19.81756","22624.65039","26.6904"
"334.04200","19.81856","22623.01172","26.6904"
"334.05200","19.81950","22622.48828","26.6904"
"334.06200","19.82043","22623.23047","26.6904"
"334.07200","19.82125","22624.81641","26.6904"
"334.08200","19.82193","22625.93945","26.6904"
"334.09200","19.82268","22625.35938","26.6904"
"334.10200","19.82350","22623.22656","26.6904"
"334.11200","19.82437","22620.59375","26.6904"
"334.12200","19.82525","22618.35547","26.6904"
"334.13200","19.82612","22616.99609","26.6904"
"334.14200","19.82693","22616.32617","26.6890"
"334.15200","19.82775","22615.69141","26.6890"
"334.16200","19.82850","22614.69922","26.6904"
"334.17200","19.82937","22613.23828","26.6904"
"334.18200","19.83025","22611.72070","26.6904"
"334.19200","19.83118","22610.53516","26.6917"
"334.20200","19.83212","22610.18359","26.6917"
"334.21200","19.83294","22610.66211","26.6917"
"334.22200","19.83368","22611.19141","26.6904"
"334.23200","19.83443","22610.59766","26.6917"
"334.24200","19.83525","22608.66016","26.6917"
"334.25200","19.83612","22606.24023","26.6917"
"334.26200","19.83700","22604.08398","26.6917"
"334.27200","19.83781","22602.71680","26.6917"
"334.28200","19.83856","22601.95703","26.6930"
"334.29200","19.83931","22601.15039","26.6930"
"334.30200","19.84006","22599.45508","26.6943"
"334.31200","19.84087","22597.35547","26.6943"
"334.32200","19.84175","22595.16797","26.6943"
"334.33200","19.84275","22593.55664","26.6943"
"334.34200","19.84375","22593.18359","26.6943"
"334.35200","19.84462","22594.15820","26.6943"
"334.36200","19.84543","22595.80859","26.6956"
"334.37200","19.84612","22596.74805","26.6956"
"334.38200","19.84687","22596.11914","26.6969"
"334.39200","19.84768","22594.11719","26.6969"
"334.40200","19.84850","22591.32617","26.6982"
"334.41200","19.84931","22588.71484","26.6982"
"334.42200","19.85006","22586.60547","26.6995"
"334.43200","19.85087","22584.64062","26.6995"
"334.44200","19.85162","22582.69531","26.6995"
"334.45200","19.85250","22580.52734","26.6995"
"334.46200","19.85337","22578.79883","26.6995"
"334.47200","19.85437","22578.05859","26.7009"
"334.48200","19.85537","22578.73438","26.7009"
"334.49200","19.85625","22580.78516","26.7009"
"334.50200","19.85706","22583.36523","26.7009"
"334.51200","19.85775","22584.87500","26.7009"
"334.52200","19.85850","22584.25586","26.7022"
"334.53200","19.85931","22581.93750","26.7009"
"334.54200","19.86018","22578.99609","26.7022"
"334.55200","19.86106","22576.49805","26.7022"
"334.56200","19.86193","22575.05859","26.7022"
"334.57200","19.86269","22574.41602","26.7022"
"334.58200","19.86350","22573.95508","26.7022"
"334.59200","19.86431","22573.01172","26.7022"
"334.60200","19.86512","22571.60938","26.7022"
"334.61200","19.86600","22570.16797","26.7022"
"334.62200","19.86699","22568.97656","26.7022"
"334.63200","19.86794","22568.63867","26.7022"
"334.64200","19.86874","22569.37109","26.7022"
"334.65200","19.86943","22570.06445","26.7035"
"334.66200","19.87025","22569.48633","26.7035"
"334.67200","19.87106","22567.64258","26.7048"
"334.68200","19.87199","22565.33984","26.7048"
"334.69200","19.87287","22563.61914","26.7048"
"334.70200","19.87368","22562.68750","26.7048"
"334.71200","19.87444","22561.99609","26.7048"
"334.72200","19.87519","22560.73047","26.7061"
"334.73200","19.87593","22558.63477","26.7061"
"334.74200","19.87675","22556.15820","26.7061"
"334.75200","19.87769","22553.58594","26.7061"
"334.76200","19.87862","22551.59961","26.7074"
"334.77200","19.87962","22550.91016","26.7074"
"334.78200","19.88050","22551.81445","26.7074"
"334.79200","19.88131","22553.48242","26.7087"
"334.80200","19.88200","22554.36133","26.7087"
"334.81200","19.88281","22553.64258","26.7087"
"334.82200","19.88362","22551.80469","26.7087"
"334.83200","19.88444","22549.48828","26.7087"
"334.84200","19.88525","22547.30078","26.7087"
"334.85200","19.88599","22545.35938","26.7100"
"334.86200","19.88675","22543.41797","26.7100"
"334.87200","19.88756","22541.29883","26.7113"
"334.88200","19.88837","22539.01172","26.7113"
"334.89200","19.88931","22536.90820","26.7100"
"334.90200","19.89025","22535.77930","26.7113"
"334.91200","19.89124","22536.04492","26.7113"
"334.92200","19.89218","22537.71289","26.7113"
"334.93200","19.89293","22539.83789","26.7113"
"334.94200","19.89369","22541.08594","26.7113"
"334.95200","19.89443","22540.59570","26.7127"
"334.96200","19.89525","22538.55664","26.7113"
"334.97200","19.89612","22535.98047","26.7113"
"334.98200","19.89693","22533.76562","26.7113"
"334.99200","19.89775","22531.90820","26.7113"
"335.00200","19.89850","22530.38086","26.7113"
"335.01200","19.89925","22528.72656","26.7113"
"335.02200","19.90006","22526.76172","26.7113"
"335.03200","19.90087","22524.83984","26.7100"
"335.04200","19.90181","22523.05273","26.7113"
"335.05200","19.90275","22522.02148","26.7113"
"335.06200","19.90368","22522.16602","26.7113"
"335.07200","19.90450","22523.45312","26.7113"
"335.08200","19.90531","22524.77344","26.7113"
"335.09200","19.90606","22525.22656","26.7113"
"335.10200","19.90693","22524.35156","26.7113"
"335.11200","19.90775","22522.94922","26.7113"
"335.12200","19.90862","22521.61523","26.7113"
"335.13200","19.90943","22520.45312","26.7100"
"335.14200","19.91012","22519.25977","26.7113"
"335.15200","19.91087","22517.42773","26.7113"
"335.16200","19.91162","22514.83594","26.7113"
"335.17200","19.91250","22511.83594","26.7113"
"335.18200","19.91337","22509.24414","26.7113"
"335.19200","19.91443","22507.85547","26.7113"
"335.20200","19.91544","22508.11523","26.7113"
"335.21200","19.91631","22509.92969","26.7100"
"335.22200","19.91712","22512.23242","26.7100"
"335.23200","19.91787","22513.67383","26.7100"
"335.24200","19.91868","22513.54492","26.7100"
"335.25200","19.91944","22512.03906","26.7100"
"335.26200","19.92025","22509.72852","26.7100"
"335.27200","19.92106","22507.24609","26.7100"
"335.28200","19.92181","22504.87305","26.7100"
"335.29200","19.92256","22502.53516","26.7113"
"335.30200","19.92337","22499.95312","26.7113"
"335.31200","19.92425","22497.30859","26.7113"
"335.32200","19.92512","22495.27344","26.7113"
"335.33200","19.92612","22494.25000","26.7113"
"335.34200","19.92712","22494.68945","26.7113"
"335.35200","19.92800","22496.21094","26.7113"
"335.36200","19.92875","22498.06250","26.7127"
"335.37200","19.92949","22498.67969","26.7113"
"335.38200","19.93025","22497.77344","26.7113"
"335.39200","19.93106","22495.57617","26.7113"
"335.40200","19.93193","22492.80859","26.7113"
"335.41200","19.93281","22490.35938","26.7113"
"335.42200","19.93356","22488.70508","26.7127"
"335.43200","19.93431","22487.48242","26.7127"
"335.44200","19.93512","22485.98633","26.7127"
"335.45200","19.93593","22484.14062","26.7127"
"335.46200","19.93675","22482.14648","26.7127"
"335.47200","19.93768","22480.37695","26.7127"
"335.48200","19.93868","22479.43359","26.7127"
"335.49200","19.93962","22479.88281","26.7127"
"335.50200","19.94043","22481.21094","26.7127"
"335.51200","19.94118","22482.20117","26.7140"
"335.52200","19.94193","22481.99219","26.7140"
"335.53200","19.94275","22480.43945","26.7140"
"335.54200","19.94362","22478.24023","26.7140"
"335.55200","19.94443","22476.34766","26.7140"
"335.56200","19.94525","22474.89453","26.7140"
"335.57200","19.94593","22473.52930","26.7140"
"335.58200","19.94669","22471.54102","26.7127"
"335.59200","19.94743","22468.89453","26.7140"
"335.60200","19.94831","22466.07031","26.7140"
"335.61200","19.94925","22463.66797","26.7127"
"335.62200","19.95024","22462.55859","26.7127"
"335.63200","19.95125","22463.08594","26.7127"
"335.64200","19.95212","22465.10938","26.7127"
"335.65200","19.95293","22467.45508","26.7113"
"335.66200","19.95368","22468.76562","26.7113"
"335.67200","19.95444","22468.42383","26.7127"
"335.68200","19.95525","22466.64258","26.7113"
"335.69200","19.95606","22464.29688","26.7113"
"335.70200","19.95687","22461.88477","26.7113"
"335.71200","19.95762","22459.45117","26.7113"
"335.72200","19.95837","22456.92578","26.7113"
"335.73200","19.95912","22453.99219","26.7113"
"335.74200","19.96006","22451.14844","26.7113"
"335.75200","19.96100","22449.02539","26.7113"
"335.76200","19.96200","22448.28320","26.7113"
"335.77200","19.96299","22449.10352","26.7113"
"335.78200","19.96387","22451.23047","26.7113"
"335.79200","19.96462","22453.36719","26.7113"
"335.80200","19.96531","22454.21680","26.7113"
"335.81200","19.96612","22453.21875","26.7113"
"335.82200","19.96693","22450.86328","26.7113"
"335.83200","19.96787","22448.05859","26.7127"
"335.84200","19.96869","22445.68555","26.7127"
"335.85200","19.96950","22444.08594","26.7127"
"335.86200","19.97025","22442.53516","26.7127"
"335.87200","19.97099","22440.85156","26.7127"
"335.88200","19.97181","22438.85156","26.7127"
"335.89200","19.97268","22436.74805","26.7127"
"335.90200","19.97362","22435.14453","26.7127"
"335.91200","19.97456","22434.34180","26.7140"
"335.92200","19.97544","22434.40820","26.7140"
"335.93200","19.97618","22435.14453","26.7140"
"335.94200","19.97700","22435.48828","26.7140"
"335.95200","19.97775","22434.66016","26.7140"
"335.96200","19.97862","22433.06641","26.7140"
"335.97200","19.97956","22431.25391","26.7140"
"335.98200","19.98043","22429.90234","26.7153"
"335.99200","19.98118","22429.23828","26.7153"
"336.00200","19.98187","22428.54297","26.7153"
"336.01200","19.98262","22426.82617","26.7153"
"336.02200","19.98337","22424.12500","26.7153"
"336.03200","19.98418","22420.91797","26.7153"
"336.04200","19.98506","22417.88281","26.7166"
"336.05200","19.98606","22416.04297","26.7166"
"336.06200","19.98706","22416.00977","26.7153"
"336.07200","19.98794","22417.32422","26.7153"
"336.08200","19.98868","22419.07227","26.7153"
"336.09200","19.98950","22420.11133","26.7153"
"336.10200","19.99031","22419.84570","26.7153"
"336.11200","19.99112","22418.52344","26.7153"
"336.12200","19.99199","22416.91016","26.7153"
"336.13200","19.99275","22415.41797","26.7153"
"336.14200","19.99343","22413.68359","26.7153"
"336.15200","19.99418","22411.46094","26.7166"
"336.16200","19.99493","22408.57227","26.7166"
"336.17200","19.99575","22405.43164","26.7166"
"336.18200","19.99668","22402.80273","26.7166"
"336.19200","19.99775","22401.47656","26.7166"
"336.20200","19.99875","22401.97266","26.7179"
"336.21200","19.99962","22404.12305","26.7179"
"336.22200","20.00043","22406.70898","26.7179"
"336.23200","20.00118","22408.34961","26.7166"
"336.24200","20.00200","22408.15039","26.7166"
"336.25200","20.00281","22406.57617","26.7166"
"336.26200","20.00368","22404.40039","26.7166"
"336.27200","20.00450","22402.37891","26.7179"
"336.28200","20.00525","22400.59180","26.7179"
"336.29200","20.00600","22398.55273","26.7179"
"336.30200","20.00681","22396.11133","26.7179"
"336.31200","20.00762","22393.60352","26.7166"
"336.32200","20.00850","22391.32617","26.7166"
"336.33200","20.00949","22389.75977","26.7166"
"336.34200","20.01043","22389.08594","26.7166"
"336.35200","20.01131","22389.67188","26.7166"
"336.36200","20.01206","22390.66211","26.7166"
"336.37200","20.01281","22390.86328","26.7166"
"336.38200","20.01362","22389.84180","26.7166"
"336.39200","20.01450","22387.73047","26.7166"
"336.40200","20.01537","22385.64062","26.7166"
"336.41200","20.01625","22384.28711","26.7166"
"336.42200","20.01700","22383.51562","26.7166"
"336.43200","20.01768","22382.47656","26.7166"
"336.44200","20.01843","22380.61523","26.7166"
"336.45200","20.01918","22377.92383","26.7166"
"336.46200","20.02006","22374.85742","26.7166"
"336.47200","20.02093","22372.26758","26.7166"
"336.48200","20.02193","22370.91797","26.7153"
"336.49200","20.02287","22371.16016","26.7153"
"336.50200","20.02374","22372.51172","26.7166"
"336.51200","20.02450","22373.77344","26.7153"
"336.52200","20.02525","22373.90234","26.7153"
"336.53200","20.02606","22372.93359","26.7153"
"336.54200","20.02694","22371.40625","26.7153"
"336.55200","20.02775","22369.81055","26.7153"
"336.56200","20.02856","22368.47266","26.7153"
"336.57200","20.02925","22366.96875","26.7153"
"336.58200","20.02999","22364.88086","26.7153"
"336.59200","20.03081","22362.32422","26.7153"
"336.60200","20.03168","22359.81445","26.7153"
"336.61200","20.03262","22357.83203","26.7153"
"336.62200","20.03356","22357.00977","26.7153"
"336.63200","20.03456","22357.61914","26.7153"
"336.64200","20.03537","22359.33203","26.7153"
"336.65200","20.03606","22360.89062","26.7153"
"336.66200","20.03681","22361.04297","26.7153"
"336.67200","20.03762","22359.34961","26.7166"
"336.68200","20.03850","22356.76953","26.7166"
"336.69200","20.03937","22354.40820","26.7166"
"336.70200","20.04025","22352.69922","26.7166"
"336.71200","20.04100","22351.81836","26.7179"
"336.72200","20.04181","22351.01758","26.7179"
"336.73200","20.04256","22349.70703","26.7179"
"336.74200","20.04337","22347.78516","26.7166"
"336.75200","20.04424","22345.64258","26.7166"
"336.76200","20.04518","22343.92188","26.7166"
"336.77200","20.04618","22343.11328","26.7166"
"336.78200","20.04706","22343.53516","26.7166"
"336.79200","20.04781","22344.60547","26.7166"
"336.80200","20.04862","22344.99414","26.7166"
"336.81200","20.04943","22344.23047","26.7166"
"336.82200","20.05037","22342.93359","26.7166"
"336.83200","20.05125","22341.64453","26.7166"
"336.84200","20.05206","22340.61914","26.7153"
"336.85200","20.05281","22339.56055","26.7166"
"336.86200","20.05356","22338.00000","26.7153"
"336.87200","20.05431","22335.73633","26.7153"
"336.88200","20.05512","22332.79102","26.7153"
"336.89200","20.05600","22329.96875","26.7166"
"336.90200","20.05700","22327.91406","26.7166"
"336.91200","20.05800","22327.15039","26.7153"
"336.92200","20.05887","22328.03906","26.7153"
"336.93200","20.05968","22329.58594","26.7153"
"336.94200","20.06037","22330.29102","26.7153"
"336.95200","20.06112","22329.35938","26.7153"
"336.96200","20.06200","22327.04297","26.7153"
"336.97200","20.06281","22324.26562","26.7153"
"336.98200","20.06368","22321.85352","26.7153"
"336.99200","20.06443","22320.04492","26.7153"
"337.00200","20.06519","22318.57227","26.7153"
"337.01200","20.06600","22316.81055","26.7153"
"337.02200","20.06681","22314.70703","26.7153"
"337.03200","20.06768","22312.63867","26.7153"
"337.04200","20.06856","22310.95508","26.7153"
"337.05200","20.06956","22310.04297","26.7166"
"337.06200","20.07043","22310.27539","26.7153"
"337.07200","20.07125","22311.20703","26.7153"
"337.08200","20.07194","22311.81250","26.7153"
"337.09200","20.07269","22311.08008","26.7153"
"337.10200","20.07350","22308.91016","26.7166"
"337.11200","20.07437","22306.27148","26.7153"
"337.12200","20.07525","22304.06445","26.7166"
"337.13200","20.07612","22302.72656","26.7153"
"337.14200","20.07687","22302.20508","26.7153"
"337.15200","20.07762","22301.50781","26.7153"
"337.16200","20.07844","22300.13672","26.7153"
"337.17200","20.07925","22298.34766","26.7166"
"337.18200","20.08012","22296.40430","26.7166"
"337.19200","20.08106","22295.03516","26.7166"
"337.20200","20.08206","22294.66602","26.7166"
"337.21200","20.08287","22295.22852","26.7166"
"337.22200","20.08368","22296.12695","26.7153"
"337.23200","20.08443","22296.22266","26.7153"
"337.24200","20.08525","22295.05859","26.7153"
"337.25200","20.08606","22293.17578","26.7140"
"337.26200","20.08694","22291.11328","26.7140"
"337.27200","20.08775","22289.41992","26.7140"
"337.28200","20.08850","22288.02930","26.7140"
"337.29200","20.08924","22286.36523","26.7140"
"337.30200","20.09000","22284.18164","26.7140"
"337.31200","20.09087","22281.71875","26.7140"
"337.32200","20.09175","22279.66797","26.7140"
"337.33200","20.09281","22278.45703","26.7140"
"337.34200","20.09381","22278.71289","26.7127"
"337.35200","20.09468","22280.43555","26.7127"
"337.36200","20.09550","22282.51172","26.7127"
"337.37200","20.09618","22283.49219","26.7127"
"337.38200","20.09694","22282.60547","26.7127"
"337.39200","20.09781","22280.07227","26.7127"
"337.40200","20.09862","22277.06836","26.7140"
"337.41200","20.09943","22274.13867","26.7127"
"337.42200","20.10025","22271.83594","26.7140"
"337.43200","20.10100","22269.89062","26.7140"
"337.44200","20.10181","22267.76953","26.7140"
"337.45200","20.10268","22265.60352","26.7140"
"337.46200","20.10356","22263.68164","26.7140"
"337.47200","20.10450","22262.34375","26.7140"
"337.48200","20.10550","22262.11328","26.7140"
"337.49200","20.10637","22262.84961","26.7140"
"337.50200","20.10706","22264.01758","26.7140"
"337.51200","20.10775","22264.17578","26.7140"
"337.52200","20.10850","22262.67773","26.7140"
"337.53200","20.10937","22259.85156","26.7140"
"337.54200","20.11025","22256.72266","26.7140"
"337.55200","20.11112","22254.13672","26.7140"
"337.56200","20.11193","22252.48828","26.7140"
"337.57200","20.11268","22251.60547","26.7140"
"337.58200","20.11343","22250.69141","26.7140"
"337.59200","20.11425","22249.25586","26.7153"
"337.60200","20.11506","22247.40234","26.7153"
"337.61200","20.11600","22245.50391","26.7153"
"337.62200","20.11693","22244.22656","26.7166"
"337.63200","20.11787","22244.04883","26.7166"
"337.64200","20.11875","22245.04883","26.7179"
"337.65200","20.11950","22246.31445","26.7179"
"337.66200","20.12025","22246.57031","26.7179"
"337.67200","20.12106","22245.31055","26.7179"
"337.68200","20.12187","22243.24023","26.7179"
"337.69200","20.12275","22241.15820","26.7192"
"337.70200","20.12356","22239.42188","26.7192"
"337.71200","20.12431","22237.91797","26.7192"
"337.72200","20.12506","22236.14648","26.7205"
"337.73200","20.12581","22233.86523","26.7205"
"337.74200","20.12668","22231.47656","26.7192"
"337.75200","20.12762","22229.50977","26.7205"
"337.76200","20.12862","22228.41016","26.7205"
"337.77200","20.12962","22228.64453","26.7205"
"337.78200","20.13050","22230.33398","26.7205"
"337.79200","20.13125","22232.28125","26.7205"
"337.80200","20.13194","22233.10742","26.7205"
"337.81200","20.13275","22232.09375","26.7205"
"337.82200","20.13356","22229.52930","26.7192"
"337.83200","20.13437","22226.45117","26.7205"
"337.84200","20.13525","22223.62109","26.7205"
"337.85200","20.13600","22221.37109","26.7192"
"337.86200","20.13675","22219.46484","26.7192"
"337.87200","20.13756","22217.41992","26.7192"
"337.88200","20.13844","22215.37891","26.7179"
"337.89200","20.13931","22213.72852","26.7179"
"337.90200","20.14031","22212.82812","26.7179"
"337.91200","20.14131","22212.98633","26.7179"
"337.92200","20.14218","22214.17969","26.7179"
"337.93200","20.14293","22215.65625","26.7179"
"337.94200","20.14368","22216.26562","26.7179"
"337.95200","20.14443","22215.17969","26.7166"
"337.96200","20.14531","22212.70117","26.7166"
"337.97200","20.14618","22209.86328","26.7166"
"337.98200","20.14706","22207.57227","26.7166"
"337.99200","20.14781","22205.85742","26.7153"
"338.00200","20.14856","22204.43945","26.7166"
"338.01200","20.14931","22202.58789","26.7166"
"338.02200","20.15006","22200.06055","26.7166"
"338.03200","20.15087","22197.23828","26.7153"
"338.04200","20.15181","22194.83203","26.7153"
"338.05200","20.15281","22193.34766","26.7153"
"338.06200","20.15375","22193.22266","26.7153"
"338.07200","20.15456","22194.15234","26.7153"
"338.08200","20.15537","22195.26562","26.7153"
"338.09200","20.15619","22195.77148","26.7153"
"338.10200","20.15700","22195.05469","26.7153"
"338.11200","20.15781","22193.37891","26.7153"
"338.12200","20.15862","22191.51758","26.7153"
"338.13200","20.15937","22189.58398","26.7153"
"338.14200","20.16012","22187.56055","26.7153"
"338.15200","20.16081","22184.93359","26.7153"
"338.16200","20.16156","22181.67578","26.7153"
"338.17200","20.16237","22178.24219","26.7153"
"338.18200","20.16331","22175.38477","26.7153"
"338.19200","20.16431","22173.79883","26.7153"
"338.20200","20.16537","22174.01367","26.7153"
"338.21200","20.16631","22175.87500","26.7153"
"338.22200","20.16712","22178.37695","26.7166"
"338.23200","20.16787","22180.30078","26.7166"
"338.24200","20.16862","22180.82031","26.7166"
"338.25200","20.16943","22179.94727","26.7166"
"338.26200","20.17025","22177.94531","26.7179"
"338.27200","20.17106","22175.43555","26.7179"
"338.28200","20.17181","22172.84180","26.7179"
"338.29200","20.17256","22170.13477","26.7179"
"338.30200","20.17337","22167.16016","26.7179"
"338.31200","20.17425","22164.27539","26.7179"
"338.32200","20.17512","22162.00000","26.7179"
"338.33200","20.17612","22160.85352","26.7179"
"338.34200","20.17712","22161.23438","26.7179"
"338.35200","20.17800","22162.93945","26.7179"
"338.36200","20.17875","22164.88477","26.7179"
"338.37200","20.17950","22165.56250","26.7179"
"338.38200","20.18025","22164.32617","26.7179"
"338.39200","20.18112","22161.72070","26.7179"
"338.40200","20.18193","22158.78906","26.7179"
"338.41200","20.18281","22155.98828","26.7166"
"338.42200","20.18362","22153.70898","26.7166"
"338.43200","20.18437","22151.84766","26.7166"
"338.44200","20.18512","22149.83398","26.7166"
"338.45200","20.18593","22147.57227","26.7166"
"338.46200","20.18681","22145.39844","26.7153"
"338.47200","20.18775","22143.75977","26.7153"
"338.48200","20.18875","22142.99609","26.7153"
"338.49200","20.18968","22143.40234","26.7153"
"338.50200","20.19050","22144.45703","26.7153"
"338.51200","20.19124","22145.09766","26.7153"
"338.52200","20.19200","22144.54102","26.7153"
"338.53200","20.19287","22142.84766","26.7153"
"338.54200","20.19368","22140.70117","26.7153"
"338.55200","20.19450","22138.54297","26.7153"
"338.56200","20.19525","22136.64258","26.7140"
"338.57200","20.19600","22134.85156","26.7153"
"338.58200","20.19668","22132.51758","26.7153"
"338.59200","20.19750","22129.69141","26.7153"
"338.60200","20.19831","22126.72461","26.7153"
"338.61200","20.19925","22124.11523","26.7153"
"338.62200","20.20031","22122.84375","26.7153"
"338.63200","20.20131","22123.39648","26.7153"
"338.64200","20.20218","22125.51758","26.7153"
"338.65200","20.20293","22127.81445","26.7153"
"338.66200","20.20369","22128.87500","26.7153"
"338.67200","20.20450","22128.16992","26.7166"
"338.68200","20.20531","22126.23828","26.7166"
"338.69200","20.20618","22123.88672","26.7166"
"338.70200","20.20693","22121.54492","26.7166"
"338.71200","20.20768","22119.27930","26.7166"
"338.72200","20.20844","22116.93164","26.7166"
"338.73200","20.20918","22113.99414","26.7166"
"338.74200","20.21006","22111.06445","26.7166"
"338.75200","20.21100","22108.77148","26.7166"
"338.76200","20.21194","22107.41992","26.7166"
"338.77200","20.21293","22107.39844","26.7166"
"338.78200","20.21375","22108.68555","26.7166"
"338.79200","20.21456","22110.07422","26.7166"
"338.80200","20.21531","22110.48047","26.7166"
"338.81200","20.21606","22109.28711","26.7179"
"338.82200","20.21693","22107.08203","26.7179"
"338.83200","20.21781","22104.64258","26.7179"
"338.84200","20.21869","22102.58203","26.7179"
"338.85200","20.21943","22101.14062","26.7179"
"338.86200","20.22018","22099.81445","26.7179"
"338.87200","20.22093","22098.01758","26.7166"
"338.88200","20.22175","22095.87305","26.7179"
"338.89200","20.22256","22093.42773","26.7179"
"338.90200","20.22350","22091.31836","26.7179"
"338.91200","20.22450","22090.08984","26.7179"
"338.92200","20.22544","22090.10938","26.7179"
"338.93200","20.22625","22091.08594","26.7179"
"338.94200","20.22700","22091.79297","26.7179"
"338.95200","20.22781","22091.43555","26.7179"
"338.96200","20.22868","22090.19336","26.7179"
"338.97200","20.22956","22088.62109","26.7179"
"338.98200","20.23037","22087.05664","26.7179"
"338.99200","20.23112","22085.69336","26.7179"
